3.2062E+11,       P16S,58,3,32,32,2,20140423,348,-36.329,-149.9924,-999,85.8,15.4906,34.9605,2,34.9593,2,259.6,2,259.4,2,0.78,2,0.24,2,0,2,0.09,2,-999,9,-999,9,-999,9,2055.1,2,2300.3,2,8.0253,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,61,2,3.18,2,-999,9,-999,9,20140423,614,-36.3291,-149.9925,35.1241,2,15.4861,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,30,30,2,20140423,348,-36.329,-149.9924,-999,114.1,14.5232,34.9398,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20140423,612,-36.3291,-149.9924,-999,9,14.5254,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,31,31,2,20140423,348,-36.329,-149.9924,-999,114.6,14.548,34.9421,2,34.9447,2,249.8,2,249.4,2,0.78,2,0.46,2,0.03,2,0.14,2,2.498,2,1.597,2,1.58,2,2065.4,2,2300.5,2,8.0043,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,54.5,2,3.15,2,9.07,2,-999,9,20140423,612,-36.3291,-149.9925,35.1095,2,14.5423,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,29,29,2,20140423,348,-36.329,-149.9924,-999,165.1,13.3105,34.8285,2,34.8357,2,236.5,2,234.3,2,1.17,2,4.28,2,0.2,2,0.38,2,2.994,2,1.653,2,1.94,2,2084.6,2,2293.8,2,7.9533,6,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,52.1,2,6.89,2,11.33,2,-999,9,20140423,609,-36.3291,-149.9924,35,2,13.3008,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,28,28,2,20140423,348,-36.329,-149.9924,-999,215.1,11.7307,34.747,2,34.7353,2,219.1,2,219.2,2,2.15,2,10.58,2,0.01,2,0.76,2,-999,9,-999,9,-999,9,2112.3,2,2289.2,6,7.8823,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,47.8,2,-999,5,-999,9,-999,9,20140423,607,-36.3291,-149.9925,34.8991,2,11.7313,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,27,27,2,20140423,348,-36.329,-149.9924,-999,265.5,10.1142,34.6141,2,34.6109,2,221.4,2,223,2,2.93,2,14.39,2,0.01,2,0.99,2,-999,9,-999,9,-999,9,2125.2,6,2285,2,7.8444,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,46.6,2,16.89,2,-999,9,-999,9,20140423,605,-36.3291,-149.9925,34.7741,2,10.1125,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,26,26,2,20140423,348,-36.329,-149.9924,-999,315,9.1533,34.5435,2,34.5437,2,230.2,2,230.2,2,3.71,2,16.43,2,0.01,2,1.11,2,3.424,2,1.867,2,1.54,2,2129.8,2,2282.2,2,7.8272,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,45.5,2,18.82,2,18.89,2,-999,9,20140423,602,-36.3291,-149.9924,34.7066,2,9.1543,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,25,25,2,20140423,348,-36.329,-149.9924,-999,364.5,8.5147,34.501,2,34.5007,2,235.7,2,236.5,2,4.3,2,17.8,2,0.01,2,1.2,2,3.381,2,1.92,2,1.43,2,2132.5,2,2282.2,2,7.8162,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,46,2,-999,5,17.6,2,-999,9,20140423,600,-36.3291,-149.9925,34.6634,2,8.5224,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,24,24,2,20140423,348,-36.329,-149.9924,-999,434.3,7.8417,34.4445,2,34.4445,2,245.7,2,246,2,4.89,2,19.14,2,0.01,2,1.26,2,3.877,2,1.976,2,1.43,2,2136.8,2,2281,2,7.8088,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,43.8,2,-999,5,17.67,2,-999,9,20140423,557,-36.3291,-149.9925,34.607,2,7.8371,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,23,23,2,20140423,348,-36.329,-149.9924,-999,534.1,7.2949,34.3998,2,34.3992,2,245.5,2,245.9,2,6.35,2,21.05,2,0.01,2,1.4,2,3.86,2,1.968,2,1.32,2,2140.4,2,2279.8,2,7.7964,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,43.7,2,23.53,2,17.37,2,-999,9,20140423,554,-36.3291,-149.9924,34.5614,2,7.2957,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,22,22,2,20140423,348,-36.329,-149.9924,-999,633.8,6.8324,34.3613,2,34.3605,2,243.7,2,244.5,2,7.82,2,22.57,2,0.01,2,1.49,2,3.686,2,1.831,2,0.97,2,2143.8,2,2278.8,2,7.7869,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,41.9,2,-999,9,16.74,2,-999,9,20140423,551,-36.3291,-149.9925,34.5226,2,6.8324,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,21,21,2,20140423,348,-36.329,-149.9924,-999,734.9,6.4327,34.3334,2,34.3335,2,238.7,2,241,2,9.48,2,23.88,2,0.01,2,1.56,2,-999,9,-999,9,-999,9,2148.2,2,2280,2,7.7769,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,42.6,2,-999,9,-999,9,-999,9,20140423,547,-36.3291,-149.9924,34.4954,2,6.4355,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,20,20,2,20140423,348,-36.329,-149.9924,-999,834.3,5.9134,34.3134,2,34.3133,2,228.7,2,229.9,2,13.49,2,26.01,2,0.01,2,1.73,2,-999,9,-999,9,-999,9,2158.8,2,2282.4,2,7.7547,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,41.5,2,-999,9,-999,9,-999,9,20140423,544,-36.3291,-149.9925,34.4751,2,5.9149,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,19,19,2,20140423,348,-36.329,-149.9924,-999,933.5,5.341,34.3066,2,34.3066,2,216.6,2,218.3,2,19.16,2,28.27,2,0,2,1.86,2,1.939,2,0.98,2,0.19,2,2171.5,2,2286.6,2,7.7291,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,38.5,2,-999,9,18.55,2,-999,9,20140423,540,-36.3291,-149.9924,34.4684,2,5.3428,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,18,18,2,20140423,348,-36.329,-149.9924,-999,1034.3,4.7204,34.317,2,34.3174,2,206.2,2,206.4,2,27.28,2,30.34,2,0,2,2.01,2,-999,9,-999,9,-999,9,2187.9,2,2292.9,2,7.6983,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,42.4,2,-999,9,-999,9,-999,9,20140423,536,-36.3291,-149.9925,34.4792,2,4.7216,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,17,17,2,20140423,348,-36.329,-149.9924,-999,1135,4.0442,34.343,2,34.3443,2,198,2,196.4,2,37.84,2,32.17,2,0,2,2.15,2,1.048,2,0.507,2,0.05,2,2205.9,2,2302,2,7.6712,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,40.2,2,-999,9,22.26,2,-999,9,20140423,533,-36.3291,-149.9925,34.5062,2,4.0412,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,16,16,2,20140423,348,-36.329,-149.9924,-999,1264,3.4934,34.3852,2,34.3849,2,188.9,2,187.7,2,48.59,2,33.53,2,0,2,2.23,2,0.727,2,0.341,2,0.05,2,2222.3,2,2312.1,2,7.6523,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,38.9,2,-999,9,23.02,2,-999,9,20140423,529,-36.3291,-149.9925,34.547,2,3.4959,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,15,15,2,20140423,348,-36.329,-149.9924,-999,1464.3,2.9601,34.4775,2,34.4765,2,173.6,2,172.8,2,65.89,2,34.64,2,0,2,2.32,2,0.217,2,0.09,2,0.04,2,2245.3,2,2330,2,7.6332,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,37.8,2,-999,9,23.51,2,-999,9,20140423,524,-36.3291,-149.9925,34.6391,2,2.963,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,14,14,2,20140423,348,-36.329,-149.9924,-999,1664.7,2.6585,34.5639,2,34.5639,2,161,2,161.1,2,85.04,2,35.07,2,0,2,2.36,2,0.043,2,0.011,2,0.02,2,2268.2,6,2354.5,2,7.6308,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,36,2,-999,9,23.27,2,-999,9,20140423,519,-36.3291,-149.9925,34.7269,2,2.6586,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,13,13,2,20140423,348,-36.329,-149.9924,-999,1865.5,2.4369,34.6072,2,34.6085,2,154.6,2,154.9,2,100.09,2,35.49,2,0,2,2.38,2,0.009,2,0.001,2,0.02,2,2286.2,2,2370.4,2,7.6314,6,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,36.9,2,-999,9,22.57,2,-999,9,20140423,514,-36.3291,-149.9924,34.7717,2,2.4363,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,12,12,2,20140423,348,-36.329,-149.9924,-999,2034.2,2.2847,34.6264,2,34.627,2,152.3,2,152.5,2,108.2,2,35.84,2,0,2,2.41,2,-999,9,-999,9,-999,9,2294.8,2,2381.6,2,7.6316,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,37,2,-999,9,-999,9,-999,9,20140423,509,-36.3291,-149.9925,34.7903,2,2.2847,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,11,11,2,20140423,348,-36.329,-149.9924,-999,2184.7,2.1767,34.6372,2,34.6376,2,151.7,2,151.6,2,112.8,2,35.86,2,0,2,2.42,2,0.003,2,0.001,2,0,2,2300.2,2,2387.5,2,7.6321,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,23.47,2,-999,9,20140423,505,-36.3291,-149.9925,34.8009,2,2.1762,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,10,10,2,20140423,348,-36.329,-149.9924,-999,2434.2,2.0196,34.6509,2,34.6515,2,151,2,150.8,2,119.74,2,36.06,2,0,2,2.48,2,-999,9,-999,9,-999,9,2305.8,2,2394.4,2,7.6322,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,35.7,2,-999,9,-999,9,-999,9,20140423,500,-36.3291,-149.9924,34.8149,2,2.0195,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,9,9,2,20140423,348,-36.329,-149.9924,-999,2685.3,1.8886,34.6613,2,34.6616,2,151.4,2,151.3,2,125.11,2,36.18,2,0,2,2.5,2,0.003,2,0.001,2,0.01,2,2309.4,6,2398.9,2,7.633,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,1,22.94,2,-999,9,20140423,454,-36.329,-149.9925,34.825,2,1.8883,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,8,8,2,20140423,348,-36.329,-149.9924,-999,2934.9,1.7966,34.6684,2,34.6684,2,153.4,2,153.1,2,128.14,2,35.83,2,0,2,2.49,2,-999,9,-999,9,-999,9,2311.4,2,2401.5,6,7.6359,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,1,-999,9,-999,9,20140423,448,-36.329,-149.9925,34.8319,2,1.7974,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,7,7,2,20140423,348,-36.329,-149.9924,-999,3199,1.7071,34.678,2,34.6783,2,158,2,159.3,2,127.65,2,35.37,2,0,2,2.46,2,-999,9,-999,9,-999,9,2307.4,2,2399.3,2,7.6413,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,1,-999,9,-999,9,20140423,442,-36.3291,-149.9925,34.8418,2,1.707,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,6,6,2,20140423,348,-36.329,-149.9924,-999,3499.9,1.62,34.6899,2,34.6903,2,167.9,2,169,2,124.03,2,34.78,2,0,2,2.39,2,-999,9,-999,9,-999,9,2296,2,2391.1,2,7.6501,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,1,-999,9,-999,9,20140423,435,-36.329,-149.9924,34.8538,2,1.6204,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,5,5,2,20140423,348,-36.329,-149.9924,-999,3900.6,1.4808,34.7056,2,34.706,2,184.9,2,185.5,2,117.09,2,33.44,2,0,2,2.31,2,0.006,2,0.001,2,0.02,2,2277.8,2,2377,2,7.665,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,1,21.36,2,-999,9,20140423,427,-36.329,-149.9925,34.8696,2,1.4809,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,4,4,2,20140423,348,-36.329,-149.9924,-999,4298.9,1.2834,34.7107,2,34.7105,2,197.2,2,197.2,2,116.7,2,32.84,2,0,2,2.26,2,-999,9,-999,9,-999,9,2267.8,2,2369.2,2,7.6722,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,1,-999,9,-999,9,20140423,419,-36.329,-149.9925,34.8742,2,1.2834,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,3,3,2,20140423,348,-36.329,-149.9924,-999,4699.2,1.1658,34.7112,2,34.7113,2,202.7,2,202.8,2,118.36,2,32.69,2,0,2,2.25,2,0.016,2,0.001,2,0.04,2,2265.7,2,2368.7,2,7.6767,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,1,19.36,2,-999,9,20140423,411,-36.329,-149.9925,34.875,2,1.166,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,2,2,2,20140423,348,-36.329,-149.9924,-999,5097.9,1.1319,34.7098,2,34.7099,2,203.9,2,204.3,2,120.02,2,32.71,2,0,2,2.24,2,0.024,2,0.008,2,0.04,2,2266.2,2,2369.2,2,7.6751,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,1,20.28,2,-999,9,20140423,401,-36.329,-149.9925,34.8736,2,1.1319,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,58,3,1,1,2,20140423,348,-36.329,-149.9924,-999,5506.6,1.1583,34.7092,2,34.7093,2,204.7,2,204.8,2,120.81,2,32.67,2,0,2,2.23,2,0.049,2,0.014,2,0.01,2,2266.3,6,2368.1,2,7.6743,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,1,19.01,2,-999,9,20140423,347,-36.329,-149.9925,34.873,2,1.1586,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,59,1,36,36,2,20140423,1217,-35.6668,-149.9996,5317,3.5,20.0448,35.2113,2,35.2123,2,227.5,2,228.1,2,0.68,2,0.19,2,0.01,2,0.04,2,2.02,2,1.288,2,1.52,2,2042.4,6,2310.7,2,8.0661,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,7.7,2,-999,9,20140423,1437,-35.6671,-149.9995,35.3783,2,20.0439,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,59,1,35,35,2,20140423,1217,-35.6668,-149.9996,5317,19.5,20.0519,35.2112,2,35.2123,2,228.5,2,228.1,2,0.68,2,0.18,2,0.01,2,0.05,2,2.199,2,1.294,2,1.54,2,2043.3,2,2311.7,2,8.067,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,7.89,2,-999,9,20140423,1435,-35.6668,-149.9996,35.3783,2,20.0512,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,59,1,34,34,2,20140423,1217,-35.6668,-149.9996,5317,39.4,20.0197,35.2338,2,35.2351,2,229.4,2,228.3,2,0.78,2,0.17,2,0.01,2,0.04,2,2.007,2,1.311,2,1.44,2,2042,2,2314,2,8.0684,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,8.05,2,-999,9,20140423,1433,-35.6668,-149.9995,35.4013,2,20.0183,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,59,1,33,33,2,20140423,1217,-35.6668,-149.9996,5317,64.3,19.9636,35.2218,2,35.2255,2,229.5,2,228.4,2,0.78,2,0.17,2,0.01,2,0.03,2,-999,9,-999,9,-999,9,2042.6,2,2310.4,2,8.0673,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,-999,9,20140423,1432,-35.6668,-149.9996,35.3916,2,19.9589,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,59,1,32,32,2,20140423,1217,-35.6668,-149.9996,5317,90.2,15.6748,34.7598,2,34.7685,2,268.1,2,267.2,2,0.59,2,0.29,2,0.01,2,0.11,2,2.763,2,1.638,2,1.61,2,2051.2,2,2290.4,2,8.0219,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,9.4,2,-999,9,20140423,1430,-35.6668,-149.9996,34.9324,2,15.6636,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,59,1,31,31,2,20140423,1217,-35.6668,-149.9996,5317,135.6,14.0497,34.8721,2,34.8644,2,246.6,2,247.2,2,0.88,2,1.34,2,0.13,2,0.23,2,-999,5,-999,5,-999,5,2071.3,2,2295.7,2,7.9872,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,5,-999,9,20140423,1428,-35.6668,-149.9996,35.0289,2,14.0271,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,59,1,30,30,2,20140423,1217,-35.6668,-149.9996,5317,184.2,12.2985,34.7392,2,34.7307,2,236.3,2,233.3,2,1.37,2,6.76,2,0.04,2,0.55,2,2.932,2,1.708,2,1.78,2,2095,2,2288.2,2,7.923,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,12.49,2,-999,9,20140423,1426,-35.6668,-149.9996,34.8945,2,12.2943,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,59,1,29,29,2,20140423,1217,-35.6668,-149.9996,5317,233.7,10.6316,34.6241,2,34.6256,2,227.7,2,226.6,2,2.35,2,12.31,2,0.01,2,0.87,2,3.391,2,1.838,2,1.61,2,2116.7,2,2284,2,7.8643,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,17.86,2,-999,9,20140423,1424,-35.6668,-149.9996,34.7889,2,10.6144,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,59,1,28,28,3,20140423,1217,-35.6668,-149.9996,5317,284.7,9.5362,34.5863,2,34.5859,2,224.6,2,224.5,2,3.62,2,15.79,2,0.01,2,1.09,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,-999,9,20140423,1422,-35.6668,-149.9996,34.749,2,9.5363,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,59,1,27,27,2,20140423,1217,-35.6668,-149.9996,5317,333.6,8.719,34.5214,2,34.5215,2,233.7,2,233.6,2,4.3,2,17.37,2,0.01,2,1.18,2,3.474,6,1.86,6,1.41,6,2132.6,2,2281.8,2,7.8205,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,18.87,6,-999,9,20140423,1420,-35.6668,-149.9996,34.6843,2,8.7242,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,59,1,26,26,2,20140423,1217,-35.6668,-149.9996,5317,384.7,8.1863,34.4776,2,34.4767,2,236.1,2,236.9,2,4.98,2,18.85,2,0.01,2,1.27,2,-999,9,-999,9,-999,9,2134.9,2,2279.8,2,7.81,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,-999,9,20140423,1417,-35.6668,-149.9996,34.6393,2,8.1929,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,59,1,25,25,2,20140423,1217,-35.6668,-149.9996,5317,465.5,7.4926,34.4114,2,34.4128,2,243.3,2,243.8,2,5.86,2,20.41,2,0.01,2,1.36,2,3.87,2,1.923,2,1.35,2,2140,2,2276.4,2,7.8004,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,17.39,2,-999,9,20140423,1415,-35.6668,-149.9996,34.575,2,7.493,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,59,1,24,24,2,20140423,1217,-35.6668,-149.9996,5317,564.7,6.9654,34.3706,2,34.3717,2,244.3,2,244.8,2,7.23,2,21.97,2,0.01,2,1.47,2,3.533,2,1.827,2,1.33,2,2142.2,2,2278.4,2,7.7921,6,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,16.54,2,-999,9,20140423,1412,-35.6668,-149.9996,34.5338,2,6.9657,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,59,1,23,23,2,20140423,1217,-35.6668,-149.9996,5317,663.7,6.5418,34.3405,2,34.3399,2,242.2,2,243.2,2,8.9,2,23.45,2,0.01,2,1.55,2,3.549,2,1.674,2,0.94,2,2145.7,6,2279,2,7.7832,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,17.17,2,-999,9,20140423,1409,-35.6668,-149.9996,34.5019,2,6.5381,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,59,1,22,22,2,20140423,1217,-35.6668,-149.9996,5317,765.2,6.1351,34.3189,2,34.3197,2,235.1,2,236.1,2,11.24,2,24.96,2,0.01,2,1.67,2,2.835,2,1.402,2,0.56,2,2152.2,2,2280.4,6,7.7695,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,16.75,2,-999,9,20140423,1406,-35.6668,-149.9996,34.4816,2,6.1308,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,59,1,21,21,2,20140423,1217,-35.6668,-149.9996,5317,863.4,5.63,34.3029,2,34.3032,2,227.6,2,227.5,2,15.15,2,26.78,2,0.01,2,1.8,2,2.316,2,1.095,2,0.51,2,2161.1,2,2282,2,7.7504,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,17.87,2,-999,9,20140423,1403,-35.6668,-149.9996,34.465,2,5.6337,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,59,1,20,20,2,20140423,1217,-35.6668,-149.9996,5317,964.4,5.1085,34.3084,2,34.3099,2,213.5,2,212.9,2,22.39,2,29.1,2,0,2,1.96,2,1.465,2,0.772,2,0.19,2,2178.1,2,2287.6,2,7.7194,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,19.92,2,-999,9,20140423,1400,-35.6668,-149.9996,34.4717,2,5.1167,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,59,1,19,19,2,20140423,1217,-35.6668,-149.9996,5317,1064.6,4.4992,34.3252,2,34.3256,2,201.6,2,202,2,30.69,2,30.98,2,0,2,2.09,2,1.142,2,0.6,2,0.1,2,2193,2,2294.3,2,7.6919,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,20.27,2,-999,9,20140423,1357,-35.6668,-149.9996,34.4875,2,4.5012,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,59,1,18,18,2,20140423,1217,-35.6668,-149.9996,5317,1164.4,3.9436,34.3508,2,34.3509,2,192.6,2,193.5,2,39.88,2,32.39,2,0,2,2.2,2,0.768,2,0.369,2,0.03,2,2208.6,2,2302.9,2,7.6702,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,21.86,2,-999,9,20140423,1354,-35.6668,-149.9996,34.5129,2,3.9468,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,59,1,17,17,2,20140423,1217,-35.6668,-149.9996,5317,1264,3.5225,34.3871,2,34.3888,2,186.9,2,186.2,2,48.87,2,33.31,2,0,2,2.28,2,0.588,2,0.265,2,0.02,2,2222.6,2,2312.4,2,7.6539,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,22.89,2,-999,9,20140423,1351,-35.6668,-149.9996,34.551,2,3.5225,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,59,1,16,16,2,20140423,1217,-35.6668,-149.9996,5317,1364.4,3.2022,34.4294,2,34.4302,2,179.3,2,178.9,2,57.28,2,34.05,2,0,2,2.33,2,0.334,2,0.165,2,0.03,2,2234.4,2,2320.4,2,7.6428,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,23.84,2,-999,9,20140423,1348,-35.6668,-149.9996,34.5926,2,3.2029,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
